rank_abs_lr_coef,gene_id,gene_id_base,gene_name,lr_coef,abs_lr_coef,direction_if_high,scaler_mean,scaler_scale
1799,ENSG00000131462.8,ENSG00000131462,,0.004028519052550098,0.004028519052550098,tumor,5.267474003814118,0.8787618566608822
1800,ENSG00000036672.16,ENSG00000036672,,-0.0040129762784824495,0.0040129762784824495,normal,2.521198887303147,1.535972847828234
1801,ENSG00000179886.6,ENSG00000179886,,-0.004012960462134583,0.004012960462134583,normal,2.9619282810644316,0.7378657831884737
1802,ENSG00000148773.14,ENSG00000148773,,-0.0040116241853894495,0.0040116241853894495,normal,3.019039599458711,1.9140388801821873
1803,ENSG00000169718.18,ENSG00000169718,,0.004009758179079823,0.004009758179079823,tumor,5.477127502400274,0.8142141404918338
1804,ENSG00000145386.11,ENSG00000145386,,-0.003987657801128227,0.003987657801128227,normal,3.205274102005103,1.8145918246004977
1805,ENSG00000105185.12,ENSG00000105185,,-0.00398180498179384,0.00398180498179384,normal,5.836184704240539,0.7494435596894774
1806,ENSG00000181789.14,ENSG00000181789,,-0.003913087886029431,0.003913087886029431,normal,7.289428591886171,0.7248658216390749
1807,ENSG00000103496.15,ENSG00000103496,,0.0039070269733786555,0.0039070269733786555,tumor,5.0243175363743084,0.6440897742782298
1808,ENSG00000140983.14,ENSG00000140983,,-0.003889813730022966,0.003889813730022966,normal,5.3278817128544045,0.7482563994489948
1809,ENSG00000136108.15,ENSG00000136108,,0.003846061725785452,0.003846061725785452,tumor,3.8428663490438915,1.198434607774766
1810,ENSG00000140534.14,ENSG00000140534,,0.003836144037921163,0.003836144037921163,tumor,1.280528858634489,1.092566203993649
1811,ENSG00000134825.16,ENSG00000134825,,0.0038202671337045652,0.0038202671337045652,tumor,5.255139358341407,0.6835716236094272
1812,ENSG00000108829.10,ENSG00000108829,,-0.0037415258129137575,0.0037415258129137575,normal,6.2262417800954735,0.9214231839607271
1813,ENSG00000112902.12,ENSG00000112902,,-0.0037291197227013423,0.0037291197227013423,normal,3.0404839614296453,1.47804217228862
1814,ENSG00000169744.13,ENSG00000169744,,-0.0037278231846341924,0.0037278231846341924,normal,3.2893817803147094,1.4033043721475913
1815,ENSG00000146151.14,ENSG00000146151,,0.003707371372646257,0.003707371372646257,tumor,0.6177184529961804,0.7341577192643352
1816,ENSG00000197299.12,ENSG00000197299,,-0.003704940419621204,0.003704940419621204,normal,1.4699983568503343,1.009031537486839
1817,ENSG00000197345.13,ENSG00000197345,,0.003694786628680453,0.003694786628680453,tumor,5.110918375501042,0.6651808738330927
1818,ENSG00000158246.8,ENSG00000158246,,-0.003669255575920077,0.003669255575920077,normal,3.284901435326286,1.9956243267902272
1819,ENSG00000106034.18,ENSG00000106034,,0.0036651882779022765,0.0036651882779022765,tumor,2.576022746191996,1.4944264973832047
1820,ENSG00000102384.13,ENSG00000102384,,-0.003662475898014744,0.003662475898014744,normal,1.4614505584132358,1.0928025533927805
1821,ENSG00000105894.12,ENSG00000105894,,-0.003657070246509854,0.003657070246509854,normal,4.447479158106432,2.1686124224271843
1822,ENSG00000059588.10,ENSG00000059588,,-0.0036562030391841483,0.0036562030391841483,normal,3.790602509399656,0.991124196590065
1823,ENSG00000157456.8,ENSG00000157456,,-0.0036336365167200274,0.0036336365167200274,normal,3.4016295547990465,1.7893798528908988
1824,ENSG00000127922.9,ENSG00000127922,,-0.0036152584357325417,0.0036152584357325417,normal,4.398808407837821,0.7396040930109571
1825,ENSG00000143643.13,ENSG00000143643,,-0.003605914129126954,0.003605914129126954,normal,3.4332882301066814,0.852303794325887
1826,ENSG00000148362.11,ENSG00000148362,,-0.003602612639254187,0.003602612639254187,normal,5.725901876715819,0.872078934283749
1827,ENSG00000080986.13,ENSG00000080986,,0.0035220444770159023,0.0035220444770159023,tumor,2.526392104717742,1.453333911134079
1828,ENSG00000078549.15,ENSG00000078549,,0.003515156585559874,0.003515156585559874,tumor,0.8381715188650118,1.0795094622301706
1829,ENSG00000125901.6,ENSG00000125901,,-0.0035008090309932745,0.0035008090309932745,normal,7.021690627380155,0.8124838537158832
1830,ENSG00000117399.14,ENSG00000117399,,-0.0034690675509860503,0.0034690675509860503,normal,4.14751902518058,2.186849593423187
1831,ENSG00000142731.11,ENSG00000142731,,-0.0034626355435249923,0.0034626355435249923,normal,2.170724066869737,1.1461080788018285
1832,ENSG00000082515.18,ENSG00000082515,,0.003417127269356047,0.003417127269356047,tumor,3.7506036890170895,0.5167655495108251
1833,ENSG00000175193.14,ENSG00000175193,,0.003416397118092419,0.003416397118092419,tumor,3.3426501664889043,0.6873749437181118
1834,ENSG00000168061.17,ENSG00000168061,,0.0033929222074226212,0.0033929222074226212,tumor,3.9562761845001218,0.979517401589674
1835,ENSG00000166482.12,ENSG00000166482,MFAP4,-0.0033743769376050996,0.0033743769376050996,normal,5.807532037285763,2.435956586581282
1836,ENSG00000196381.11,ENSG00000196381,,-0.0033109651034492495,0.0033109651034492495,normal,0.8931982502169542,0.6838132746639426
1837,ENSG00000137070.18,ENSG00000137070,,-0.003230091597451651,0.003230091597451651,normal,2.836799027671666,1.0401415044054318
1838,ENSG00000141858.12,ENSG00000141858,,-0.0032249280519693556,0.0032249280519693556,normal,5.633809598013945,0.8762924064795924
1839,ENSG00000160877.6,ENSG00000160877,,0.0031507852227597366,0.0031507852227597366,tumor,5.341345334942072,0.846309591069928
1840,ENSG00000173207.13,ENSG00000173207,,-0.003140457487270764,0.003140457487270764,normal,4.449265314803023,1.1517798715246912
1841,ENSG00000140876.11,ENSG00000140876,,0.0031392071928453605,0.0031392071928453605,tumor,1.9342202880132235,0.794722306830019
1842,ENSG00000165304.8,ENSG00000165304,,-0.003078236115283559,0.003078236115283559,normal,2.7082111183142197,1.825384213746491
1843,ENSG00000124942.14,ENSG00000124942,,0.0030693577136419532,0.0030693577136419532,tumor,7.208791570091264,1.4142272611779152
1844,ENSG00000150457.9,ENSG00000150457,,0.003068820425088196,0.003068820425088196,tumor,4.083626915053524,1.0179890031837724
1845,ENSG00000121152.10,ENSG00000121152,,-0.003007900586500463,0.003007900586500463,normal,1.998688578612086,1.4439596081878112
1846,ENSG00000177732.8,ENSG00000177732,,0.002960949394853018,0.002960949394853018,tumor,4.28945174189183,1.1161941787261624
1847,ENSG00000149596.7,ENSG00000149596,,0.002960498514901159,0.002960498514901159,tumor,1.7746543180226648,1.5067268559023803
1848,ENSG00000114993.17,ENSG00000114993,,0.002936868326770172,0.002936868326770172,tumor,4.811324519535429,0.8781535580736488
1849,ENSG00000148180.21,ENSG00000148180,,-0.002930003319742278,0.002930003319742278,normal,7.065099371305,1.361175887924884
1850,ENSG00000111247.15,ENSG00000111247,,0.002920872538285161,0.002920872538285161,tumor,2.75056180595081,1.3472752630370923
1851,ENSG00000181544.15,ENSG00000181544,,-0.002890915183006019,0.002890915183006019,normal,0.957929729188419,0.695616752818775
1852,ENSG00000101361.17,ENSG00000101361,,-0.002889679705375706,0.002889679705375706,normal,5.6271136589105275,0.8789441673720804
1853,ENSG00000167641.11,ENSG00000167641,,0.0028450281387777604,0.0028450281387777604,tumor,3.7881215846761993,1.6388136955320856
1854,ENSG00000169679.15,ENSG00000169679,,0.002799360809718439,0.002799360809718439,tumor,2.4148827310133227,1.5887335538981935
1855,ENSG00000186462.9,ENSG00000186462,,-0.002792396174288797,0.002792396174288797,normal,2.4521453917051477,1.5807086029019835
1856,ENSG00000181135.16,ENSG00000181135,,-0.002791158193691531,0.002791158193691531,normal,2.618022015727371,0.7328632166440887
1857,ENSG00000151090.20,ENSG00000151090,,0.0027792489060811873,0.0027792489060811873,tumor,2.661703666772273,1.2265210846431396
1858,ENSG00000010030.14,ENSG00000010030,,-0.0027761363180352715,0.0027761363180352715,normal,2.855834097384775,1.3523008267246
1859,ENSG00000103512.15,ENSG00000103512,,0.00274372403854407,0.00274372403854407,tumor,4.616686623508327,0.6945190908756698
1860,ENSG00000127951.8,ENSG00000127951,,-0.0027360167427277794,0.0027360167427277794,normal,4.017346776753166,1.5964723229605107
1861,ENSG00000189221.10,ENSG00000189221,,0.002728402319165053,0.002728402319165053,tumor,5.6176323711533716,1.8149433019869174
1862,ENSG00000153446.16,ENSG00000153446,,0.0027266751005985794,0.0027266751005985794,tumor,3.654559151455358,3.044328157072788
1863,ENSG00000066735.14,ENSG00000066735,,-0.002714526659114254,0.002714526659114254,normal,1.8371468961896311,1.1142129110307524
1864,ENSG00000127329.16,ENSG00000127329,,-0.0027024567031949925,0.0027024567031949925,normal,2.8859125722379964,1.3571581192547597
1865,ENSG00000156469.9,ENSG00000156469,,-0.0026754343526999157,0.0026754343526999157,normal,4.756881716102851,0.7534083989970235
1866,ENSG00000167965.18,ENSG00000167965,,-0.002653906727739337,0.002653906727739337,normal,4.85723665151084,0.6965783045376224
1867,ENSG00000132676.16,ENSG00000132676,,0.0026301332401482535,0.0026301332401482535,tumor,5.92295235041687,0.7258030253709168
1868,ENSG00000100911.16,ENSG00000100911,,0.0025568093635580675,0.0025568093635580675,tumor,6.466299377083087,0.7906184659948504
1869,ENSG00000138778.13,ENSG00000138778,,-0.0025237343387642837,0.0025237343387642837,normal,1.6149966061275494,1.1876360459874977
1870,ENSG00000205269.6,ENSG00000205269,,-0.0025072826376783867,0.0025072826376783867,normal,2.0736830710403282,0.9021710088779757
1871,ENSG00000133422.14,ENSG00000133422,,0.00248355189954874,0.00248355189954874,tumor,3.6747233033433346,0.7712346546102371
1872,ENSG00000182325.11,ENSG00000182325,,-0.002447579875633326,0.002447579875633326,normal,3.5750745766390186,0.9992694617432603
1873,ENSG00000185624.15,ENSG00000185624,,-0.00243333465744462,0.00243333465744462,normal,8.463493217404945,0.8810913445733733
1874,ENSG00000198682.13,ENSG00000198682,,-0.0023860516603381454,0.0023860516603381454,normal,4.695625242168947,1.642534808116597
1875,ENSG00000168497.5,ENSG00000168497,,-0.0023674479310299462,0.0023674479310299462,normal,4.6695896404474055,2.092325345895651
1876,ENSG00000126215.14,ENSG00000126215,,0.002296015748559878,0.002296015748559878,tumor,2.2892173752233527,0.842708292584631
1877,ENSG00000167702.13,ENSG00000167702,,-0.002279691342797112,0.002279691342797112,normal,3.0886112773571472,1.1600722299815829
1878,ENSG00000214078.13,ENSG00000214078,,0.0022666820538904072,0.0022666820538904072,tumor,6.202360342703035,0.9518571852233895
1879,ENSG00000163535.18,ENSG00000163535,,0.0022303708641142673,0.0022303708641142673,tumor,1.9752887621008717,1.0162662267238305
1880,ENSG00000196584.3,ENSG00000196584,,-0.002204185782057482,0.002204185782057482,normal,1.5797906190644204,1.0984773932123493
1881,ENSG00000152253.9,ENSG00000152253,,-0.0021962716919202213,0.0021962716919202213,normal,2.3967135169988842,1.4588648350616769
1882,ENSG00000102383.14,ENSG00000102383,,0.0021848359706944493,0.0021848359706944493,tumor,1.1717136555941614,0.8748042815330365
1883,ENSG00000187824.9,ENSG00000187824,,-0.0021637851457045752,0.0021637851457045752,normal,2.9625459862684203,1.374929577563494
1884,ENSG00000146966.13,ENSG00000146966,,-0.0021555943578229126,0.0021555943578229126,normal,2.576764212986257,1.2603927673580038
1885,ENSG00000180900.20,ENSG00000180900,,-0.0021043362915831114,0.0021043362915831114,normal,5.3553951302450775,0.9817737995691523
1886,ENSG00000160113.5,ENSG00000160113,,-0.0020984659525194634,0.0020984659525194634,normal,5.709520385103462,0.8577007382786085
1887,ENSG00000174371.17,ENSG00000174371,,0.002090928038625212,0.002090928038625212,tumor,1.8897336318077151,1.4468083055207779
1888,ENSG00000164109.14,ENSG00000164109,,-0.002080999931477044,0.002080999931477044,normal,2.7611442632147165,1.348911206510708
1889,ENSG00000175334.8,ENSG00000175334,,-0.0020735836898339434,0.0020735836898339434,normal,7.670903637188616,0.7526646876592974
1890,ENSG00000145675.15,ENSG00000145675,,0.0020599623972803816,0.0020599623972803816,tumor,4.6168007232548645,1.232272299757617
1891,ENSG00000148335.15,ENSG00000148335,,-0.0020402998794362168,0.0020402998794362168,normal,3.57497552200772,0.6671456815359152
1892,ENSG00000175785.13,ENSG00000175785,,0.0020288099929782685,0.0020288099929782685,tumor,1.8335553823922215,1.6156422525058212
1893,ENSG00000162062.15,ENSG00000162062,TEDC2,0.002028160135463847,0.002028160135463847,tumor,2.0916710810412824,1.2356271663744562
1894,ENSG00000149923.14,ENSG00000149923,,-0.001992275575387067,0.001992275575387067,normal,6.6889563229243425,0.708331621524222
1895,ENSG00000099364.18,ENSG00000099364,,-0.0019921335447144954,0.0019921335447144954,normal,3.7286003639037517,0.9912002868530001
1896,ENSG00000116670.15,ENSG00000116670,,-0.0019798805541148806,0.0019798805541148806,normal,4.488125527688585,0.8408289171156864
1897,ENSG00000138685.17,ENSG00000138685,,-0.0019772693264237407,0.0019772693264237407,normal,2.175122342495279,1.3926328962579724
1898,ENSG00000171792.11,ENSG00000171792,,-0.001975132533794284,0.001975132533794284,normal,4.832658096251286,0.945547736034428
1899,ENSG00000115353.11,ENSG00000115353,,-0.0019729822248856378,0.0019729822248856378,normal,1.0810974718453543,1.0803699321266722
1900,ENSG00000124228.14,ENSG00000124228,,-0.0019611177364935992,0.0019611177364935992,normal,4.738985712734381,0.7562522404747896
1901,ENSG00000141378.15,ENSG00000141378,,0.0019560702101881727,0.0019560702101881727,tumor,3.6489856215484275,0.7395118168483593
1902,ENSG00000143368.10,ENSG00000143368,,-0.0018955472444588523,0.0018955472444588523,normal,7.1889952147291085,0.8368767048478495
1903,ENSG00000105438.9,ENSG00000105438,,0.0018917012231956447,0.0018917012231956447,tumor,8.165190664328271,0.6421272985729602
1904,ENSG00000203896.10,ENSG00000203896,,0.001888273765837183,0.001888273765837183,tumor,1.2010207780997373,0.7167035059966601
1905,ENSG00000134057.15,ENSG00000134057,,0.001882739761411421,0.001882739761411421,tumor,4.653688321055355,1.6520815186229638
1906,ENSG00000138593.9,ENSG00000138593,,0.0018803750114180808,0.0018803750114180808,tumor,4.539432970683266,1.0955210845581709
1907,ENSG00000001497.18,ENSG00000001497,,0.001833579540187107,0.001833579540187107,tumor,3.597090330471516,0.61324921266364
1908,ENSG00000227057.10,ENSG00000227057,,-0.0018170174940064427,0.0018170174940064427,normal,5.56930479475589,0.7432350532185653
1909,ENSG00000128059.8,ENSG00000128059,,-0.0017957333289111172,0.0017957333289111172,normal,3.0619556505922194,0.9271618729539572
1910,ENSG00000131652.14,ENSG00000131652,,-0.0017841582381956408,0.0017841582381956408,normal,5.203279286184874,0.8038527232033318
1911,ENSG00000101442.10,ENSG00000101442,,0.0017671312521718588,0.0017671312521718588,tumor,3.730359450725094,0.6772211176768601
1912,ENSG00000136492.9,ENSG00000136492,,0.0017591694147860953,0.0017591694147860953,tumor,1.2416198332052883,0.9567945902070777
1913,ENSG00000125835.19,ENSG00000125835,,-0.0017449833232053454,0.0017449833232053454,normal,7.798889081374121,0.9454023434347155
1914,ENSG00000122952.17,ENSG00000122952,,-0.0016292983407444857,0.0016292983407444857,normal,4.3758095438667635,1.512669546064847
1915,ENSG00000163516.14,ENSG00000163516,,-0.0016062489784271288,0.0016062489784271288,normal,3.9966069874560715,0.8447817171634001
1916,ENSG00000189057.11,ENSG00000189057,,0.001593111815289542,0.001593111815289542,tumor,2.483056693459037,1.5028826513185372
1917,ENSG00000161835.11,ENSG00000161835,,-0.0015872225568028784,0.0015872225568028784,normal,3.4453490090976535,1.185709600677409
1918,ENSG00000111254.8,ENSG00000111254,,-0.0015813724547116769,0.0015813724547116769,normal,1.2133242894155,0.7588022320319862
1919,ENSG00000099341.11,ENSG00000099341,,-0.0015611413772063704,0.0015611413772063704,normal,7.09911407934218,0.6215879892544015
1920,ENSG00000187954.13,ENSG00000187954,,-0.0015478693347283257,0.0015478693347283257,normal,3.923278213897136,0.7078419289899713
1921,ENSG00000006015.18,ENSG00000006015,,-0.0015322309406914166,0.0015322309406914166,normal,4.293883090674363,0.8280676261757525
1922,ENSG00000120833.14,ENSG00000120833,,-0.001478316097583403,0.001478316097583403,normal,3.389755802622535,1.404631333051418
1923,ENSG00000138346.15,ENSG00000138346,,0.0014508680381652777,0.0014508680381652777,tumor,1.9376724598966182,1.0315692883135168
1924,ENSG00000164934.14,ENSG00000164934,,-0.0014011196179861021,0.0014011196179861021,normal,3.7954333173243064,0.8571324164179199
1925,ENSG00000048140.18,ENSG00000048140,,-0.0013879757964483973,0.0013879757964483973,normal,4.680224166638654,0.739830371944085
1926,ENSG00000130731.16,ENSG00000130731,,0.0013784190827755612,0.0013784190827755612,tumor,6.0716967255763885,0.8120944858880369
1927,ENSG00000071991.9,ENSG00000071991,CDH19,0.0013712990029054737,0.0013712990029054737,tumor,0.5826794151959668,0.8579595590280384
1928,ENSG00000217442.4,ENSG00000217442,,-0.0013608008382713947,0.0013608008382713947,normal,1.5821586581189937,1.0544923895666485
1929,ENSG00000154370.16,ENSG00000154370,TRIM11,0.001355477236867885,0.001355477236867885,tumor,3.0724180330704756,0.7960525088736896
1930,ENSG00000165233.18,ENSG00000165233,,0.0013538712221951655,0.0013538712221951655,tumor,4.285542343070404,0.7561287354167796
1931,ENSG00000173894.11,ENSG00000173894,,0.0012786959100054254,0.0012786959100054254,tumor,2.1397496192073895,1.4534599061911804
1932,ENSG00000274641.2,ENSG00000274641,,-0.001270676468455761,0.001270676468455761,normal,0.8782839060487578,1.0587110242709252
1933,ENSG00000125970.12,ENSG00000125970,,0.0012587031647986518,0.0012587031647986518,tumor,6.051675925762737,0.7629817359669432
